altitude,temperature,pressure,density,speed_of_sound,viscosity
[m],[Kelvin],[pascal],[kg/m3],[m/s],[Pa.s]
2865,269.527,71320.5,0.921827,329.114,1.72E-05
2866,269.521,71311.5,0.921733,329.11,0.000017176
2867,269.514,71302.4,0.921638,329.106,1.72E-05
2868,269.508,71293.4,0.921543,329.102,1.72E-05
2869,269.501,71284.4,0.921449,329.098,0.000017175
2870,269.495,71275.3,0.921354,329.094,1.72E-05
2871,269.488,71266.3,0.92126,329.09,1.72E-05
2872,269.482,71257.3,0.921165,329.086,0.000017174
2873,269.475,71248.2,0.921071,329.082,1.72E-05
2874,269.469,71239.2,0.920976,329.078,1.72E-05
2875,269.462,71230.2,0.920881,329.075,0.000017173
2876,269.456,71221.1,0.920787,329.071,1.72E-05
2877,269.45,71212.1,0.920692,329.067,1.72E-05
2878,269.443,71203.1,0.920598,329.063,0.000017172
2879,269.436,71194.1,0.920503,329.059,1.72E-05
2880,269.43,71185,0.920409,329.055,1.72E-05
2881,269.423,71176,0.920314,329.051,0.000017171
2882,269.417,71167,0.92022,329.047,1.72E-05
2883,269.41,71158,0.920125,329.043,1.72E-05
2884,269.404,71148.9,0.920031,329.039,0.00001717
2885,269.397,71139.9,0.919936,329.035,1.72E-05
2886,269.391,71130.9,0.919842,329.031,1.72E-05
2887,269.385,71121.9,0.919748,329.027,0.000017169
2888,269.378,71112.8,0.919653,329.023,1.72E-05
2889,269.371,71103.8,0.919559,329.019,1.72E-05
2890,269.365,71094.8,0.919464,329.015,0.000017168
2891,269.358,71085.8,0.91937,329.011,1.72E-05
2892,269.352,71076.8,0.919275,329.007,1.72E-05
2893,269.345,71067.8,0.919181,329.003,1.72E-05
2894,269.339,71058.8,0.919087,328.999,1.72E-05
2895,269.332,71049.7,0.918992,328.995,1.72E-05
2896,269.326,71040.7,0.918898,328.991,1.72E-05
2897,269.319,71031.7,0.918803,328.987,1.72E-05
2898,269.313,71022.7,0.918709,328.983,1.72E-05
2899,269.306,71013.7,0.918615,328.979,1.72E-05
2900,269.3,71004.7,0.91852,328.975,1.72E-05
2901,269.293,70995.7,0.918426,328.971,1.72E-05
2902,269.287,70986.7,0.918332,328.967,1.72E-05
2903,269.28,70977.7,0.918237,328.963,1.72E-05
2904,269.274,70968.7,0.918143,328.959,1.72E-05
2905,269.267,70959.7,0.918049,328.955,1.72E-05
2906,269.261,70950.7,0.917954,328.951,1.72E-05
2907,269.255,70941.7,0.91786,328.947,1.72E-05
2908,269.248,70932.7,0.917766,328.943,1.72E-05
2909,269.241,70923.7,0.917671,328.94,1.72E-05
2910,269.235,70914.7,0.917577,328.936,1.72E-05
2911,269.228,70905.7,0.917483,328.932,1.72E-05
2912,269.222,70896.7,0.917389,328.928,1.72E-05
2913,269.215,70887.7,0.917294,328.924,1.72E-05
2914,269.209,70878.7,0.9172,328.92,1.72E-05
2915,269.202,70869.7,0.917106,328.916,1.72E-05
2916,269.196,70860.7,0.917012,328.912,1.72E-05
2917,269.189,70851.7,0.916917,328.908,1.72E-05
2918,269.183,70842.7,0.916823,328.904,1.72E-05
2919,269.176,70833.7,0.916729,328.9,1.72E-05
2920,269.17,70824.7,0.916635,328.896,1.72E-05
2921,269.163,70815.7,0.916541,328.892,1.72E-05
2922,269.157,70806.7,0.916446,328.888,1.72E-05
2923,269.15,70797.8,0.916352,328.884,1.72E-05
2924,269.144,70788.8,0.916258,328.88,1.72E-05
2925,269.137,70779.8,0.916164,328.876,1.72E-05
2926,269.131,70770.8,0.91607,328.872,1.72E-05
2927,269.124,70761.8,0.915976,328.868,1.72E-05
2928,269.118,70752.8,0.915881,328.864,1.72E-05
2929,269.111,70743.9,0.915787,328.86,1.72E-05
2930,269.105,70734.9,0.915693,328.856,1.72E-05
2931,269.099,70725.9,0.915599,328.852,1.72E-05
2932,269.092,70716.9,0.915505,328.848,1.72E-05
2933,269.085,70707.9,0.915411,328.844,1.72E-05
2934,269.079,70699,0.915317,328.84,1.72E-05
2935,269.072,70690,0.915223,328.836,1.72E-05
2936,269.066,70681,0.915128,328.832,1.72E-05
2937,269.059,70672,0.915034,328.828,1.72E-05
2938,269.053,70663.1,0.91494,328.824,1.72E-05
2939,269.046,70654.1,0.914846,328.82,1.72E-05
2940,269.04,70645.1,0.914752,328.816,1.72E-05
2941,269.034,70636.2,0.914658,328.812,1.72E-05
2942,269.027,70627.2,0.914564,328.808,1.72E-05
2943,269.02,70618.2,0.91447,328.804,1.72E-05
2944,269.014,70609.3,0.914376,328.801,1.71E-05
2945,269.007,70600.3,0.914282,328.797,1.71E-05
2946,269.001,70591.3,0.914188,328.793,1.71E-05
2947,268.994,70582.4,0.914094,328.789,1.71E-05
2948,268.988,70573.4,0.914,328.785,1.71E-05
2949,268.981,70564.4,0.913906,328.781,1.71E-05
2950,268.975,70555.5,0.913812,328.777,1.71E-05
2951,268.968,70546.5,0.913718,328.773,1.71E-05
2952,268.962,70537.5,0.913624,328.769,1.71E-05
2953,268.955,70528.6,0.91353,328.765,1.71E-05
2954,268.949,70519.6,0.913436,328.761,1.71E-05
2955,268.942,70510.7,0.913342,328.757,1.71E-05
2956,268.936,70501.7,0.913248,328.753,1.71E-05
2957,268.929,70492.8,0.913154,328.749,1.71E-05
2958,268.923,70483.8,0.91306,328.745,1.71E-05
2959,268.916,70474.8,0.912966,328.741,1.71E-05
2960,268.91,70465.9,0.912873,328.737,1.71E-05
2961,268.904,70456.9,0.912779,328.733,1.71E-05
2962,268.897,70448,0.912685,328.729,1.71E-05
2963,268.89,70439,0.912591,328.725,1.71E-05
2964,268.884,70430.1,0.912497,328.721,1.71E-05
2965,268.877,70421.1,0.912403,328.717,1.71E-05
2966,268.871,70412.2,0.912309,328.713,1.71E-05
2967,268.864,70403.3,0.912215,328.709,1.71E-05
2968,268.858,70394.3,0.912121,328.705,1.71E-05
2969,268.851,70385.4,0.912028,328.701,1.71E-05
2970,268.845,70376.4,0.911934,328.697,1.71E-05
2971,268.838,70367.5,0.91184,328.693,1.71E-05
2972,268.832,70358.5,0.911746,328.689,1.71E-05
2973,268.825,70349.6,0.911652,328.685,1.71E-05
2974,268.819,70340.7,0.911559,328.681,1.71E-05
2975,268.813,70331.7,0.911465,328.677,1.71E-05
2976,268.806,70322.8,0.911371,328.673,1.71E-05
2977,268.799,70313.8,0.911277,328.669,1.71E-05
2978,268.793,70304.9,0.911183,328.665,1.71E-05
2979,268.786,70296,0.91109,328.661,1.71E-05
2980,268.78,70287,0.910996,328.657,1.71E-05
2981,268.773,70278.1,0.910902,328.654,1.71E-05
2982,268.767,70269.2,0.910808,328.65,1.71E-05
2983,268.76,70260.2,0.910715,328.646,1.71E-05
2984,268.754,70251.3,0.910621,328.642,1.71E-05
2985,268.748,70242.4,0.910527,328.638,1.71E-05
2986,268.741,70233.5,0.910433,328.634,1.71E-05
2987,268.734,70224.5,0.91034,328.63,1.71E-05
2988,268.728,70215.6,0.910246,328.626,1.71E-05
2989,268.721,70206.7,0.910152,328.622,1.71E-05
2990,268.715,70197.7,0.910059,328.618,1.71E-05
2991,268.708,70188.8,0.909965,328.614,1.71E-05
2992,268.702,70179.9,0.909871,328.61,1.71E-05
2993,268.695,70171,0.909778,328.606,1.71E-05
2994,268.689,70162.1,0.909684,328.602,1.71E-05
2995,268.683,70153.1,0.90959,328.598,1.71E-05
2996,268.676,70144.2,0.909497,328.594,1.71E-05
2997,268.669,70135.3,0.909403,328.59,1.71E-05
2998,268.663,70126.4,0.909309,328.586,1.71E-05
2999,268.656,70117.5,0.909216,328.582,1.71E-05
3000,268.65,70108.5,0.909122,328.578,1.71E-05
3001,268.643,70099.6,0.909028,328.574,1.71E-05
3002,268.637,70090.7,0.908935,328.57,1.71E-05
3003,268.63,70081.8,0.908841,328.566,1.71E-05
3004,268.624,70072.9,0.908748,328.562,1.71E-05
3005,268.617,70064,0.908654,328.558,1.71E-05
3006,268.611,70055.1,0.908561,328.554,1.71E-05
3007,268.604,70046.2,0.908467,328.55,1.71E-05
3008,268.598,70037.3,0.908373,328.546,1.71E-05
3009,268.591,70028.3,0.90828,328.542,1.71E-05
3010,268.585,70019.4,0.908186,328.538,1.71E-05
3011,268.578,70010.5,0.908093,328.534,1.71E-05
3012,268.572,70001.6,0.907999,328.53,1.71E-05
3013,268.565,69992.7,0.907906,328.526,1.71E-05
3014,268.559,69983.8,0.907812,328.522,1.71E-05
3015,268.552,69974.9,0.907719,328.518,1.71E-05
3016,268.546,69966,0.907625,328.514,1.71E-05
3017,268.539,69957.1,0.907532,328.51,1.71E-05
3018,268.533,69948.2,0.907438,328.506,1.71E-05
3019,268.526,69939.3,0.907345,328.502,1.71E-05
3020,268.52,69930.4,0.907251,328.498,1.71E-05
3021,268.513,69921.5,0.907158,328.495,1.71E-05
3022,268.507,69912.6,0.907064,328.491,1.71E-05
3023,268.5,69903.7,0.906971,328.487,1.71E-05
3024,268.494,69894.8,0.906877,328.483,1.71E-05
3025,268.487,69885.9,0.906784,328.479,1.71E-05
3026,268.481,69877.1,0.906691,328.475,1.71E-05
3027,268.474,69868.2,0.906597,328.471,0.000017122
3028,268.468,69859.3,0.906504,328.467,1.71E-05
3029,268.462,69850.4,0.90641,328.463,1.71E-05
3030,268.455,69841.5,0.906317,328.459,0.000017121
3031,268.448,69832.6,0.906224,328.455,1.71E-05
3032,268.442,69823.7,0.90613,328.451,1.71E-05
3033,268.435,69814.8,0.906037,328.447,0.00001712
3034,268.429,69805.9,0.905943,328.443,1.71E-05
3035,268.422,69797.1,0.90585,328.439,1.71E-05
3036,268.416,69788.2,0.905757,328.435,0.000017119
3037,268.409,69779.3,0.905663,328.431,1.71E-05
3038,268.403,69770.4,0.90557,328.427,1.71E-05
3039,268.397,69761.5,0.905477,328.423,0.000017118
3040,268.39,69752.7,0.905383,328.419,1.71E-05
3041,268.383,69743.8,0.90529,328.415,1.71E-05
3042,268.377,69734.9,0.905197,328.411,0.000017117
3043,268.37,69726,0.905104,328.407,1.71E-05
3044,268.364,69717.2,0.90501,328.403,1.71E-05
3045,268.357,69708.3,0.904917,328.399,0.000017116
3046,268.351,69699.4,0.904824,328.395,1.71E-05
3047,268.344,69690.5,0.90473,328.391,1.71E-05
3048,268.338,69681.7,0.904637,328.387,0.000017115
3049,268.332,69672.8,0.904544,328.383,1.71E-05
3050,268.325,69663.9,0.904451,328.379,1.71E-05
3051,268.318,69655,0.904357,328.375,0.000017114
3052,268.312,69646.2,0.904264,328.371,1.71E-05
3053,268.305,69637.3,0.904171,328.367,1.71E-05
3054,268.299,69628.4,0.904078,328.363,0.000017113
3055,268.292,69619.6,0.903984,328.359,1.71E-05
3056,268.286,69610.7,0.903891,328.355,1.71E-05
3057,268.279,69601.9,0.903798,328.351,0.000017112
3058,268.273,69593,0.903705,328.347,1.71E-05
3059,268.266,69584.1,0.903612,328.343,1.71E-05
3060,268.26,69575.3,0.903519,328.339,0.000017111
3061,268.253,69566.4,0.903425,328.335,1.71E-05
3062,268.247,69557.5,0.903332,328.331,1.71E-05
3063,268.24,69548.7,0.903239,328.327,0.00001711
3064,268.234,69539.8,0.903146,328.324,1.71E-05
3065,268.227,69531,0.903053,328.32,1.71E-05
3066,268.221,69522.1,0.90296,328.316,0.000017109
3067,268.214,69513.3,0.902867,328.312,1.71E-05
3068,268.208,69504.4,0.902773,328.308,1.71E-05
3069,268.201,69495.6,0.90268,328.304,0.000017108
3070,268.195,69486.7,0.902587,328.3,1.71E-05
3071,268.188,69477.9,0.902494,328.296,1.71E-05
3072,268.182,69469,0.902401,328.292,0.000017107
3073,268.175,69460.2,0.902308,328.288,1.71E-05
3074,268.169,69451.3,0.902215,328.284,1.71E-05
3075,268.162,69442.5,0.902122,328.28,1.71E-05
3076,268.156,69433.6,0.902029,328.276,1.71E-05
3077,268.149,69424.8,0.901936,328.272,1.71E-05
3078,268.143,69415.9,0.901843,328.268,1.71E-05
3079,268.136,69407.1,0.90175,328.264,1.71E-05
3080,268.13,69398.2,0.901657,328.26,1.71E-05
3081,268.123,69389.4,0.901564,328.256,1.71E-05
3082,268.117,69380.6,0.901471,328.252,1.71E-05
3083,268.111,69371.7,0.901378,328.248,1.71E-05
3084,268.104,69362.9,0.901285,328.244,1.71E-05
3085,268.097,69354,0.901192,328.24,1.71E-05
3086,268.091,69345.2,0.901099,328.236,1.71E-05
3087,268.084,69336.4,0.901006,328.232,1.71E-05
3088,268.078,69327.5,0.900913,328.228,1.71E-05
3089,268.071,69318.7,0.90082,328.224,1.71E-05
3090,268.065,69309.9,0.900727,328.22,1.71E-05
3091,268.058,69301,0.900634,328.216,1.71E-05
3092,268.052,69292.2,0.900541,328.212,1.71E-05
3093,268.046,69283.4,0.900448,328.208,1.71E-05
3094,268.039,69274.5,0.900355,328.204,1.71E-05
3095,268.032,69265.7,0.900262,328.2,1.71E-05
3096,268.026,69256.9,0.900169,328.196,1.71E-05
3097,268.019,69248.1,0.900076,328.192,1.71E-05
3098,268.013,69239.2,0.899983,328.188,1.71E-05
3099,268.006,69230.4,0.89989,328.184,1.71E-05
3100,268,69221.6,0.899798,328.18,1.71E-05
3101,267.993,69212.8,0.899705,328.176,1.71E-05
3102,267.987,69203.9,0.899612,328.172,1.71E-05
3103,267.981,69195.1,0.899519,328.168,1.71E-05
3104,267.974,69186.3,0.899426,328.164,1.71E-05
3105,267.967,69177.5,0.899333,328.16,1.71E-05
3106,267.961,69168.7,0.89924,328.156,1.71E-05
3107,267.954,69159.8,0.899148,328.152,1.71E-05
3108,267.948,69151,0.899055,328.148,1.71E-05
3109,267.941,69142.2,0.898962,328.144,1.71E-05
3110,267.935,69133.4,0.898869,328.14,1.71E-05
3111,267.928,69124.6,0.898776,328.136,1.71E-05
3112,267.922,69115.8,0.898684,328.133,1.71E-05
3113,267.915,69106.9,0.898591,328.129,1.71E-05
3114,267.909,69098.1,0.898498,328.125,1.71E-05
3115,267.902,69089.3,0.898405,328.121,1.71E-05
3116,267.896,69080.5,0.898312,328.117,1.71E-05
3117,267.889,69071.7,0.89822,328.113,1.71E-05
3118,267.883,69062.9,0.898127,328.109,1.71E-05
3119,267.876,69054.1,0.898034,328.105,1.71E-05
3120,267.87,69045.3,0.897941,328.101,1.71E-05
3121,267.863,69036.5,0.897849,328.097,1.71E-05
3122,267.857,69027.7,0.897756,328.093,1.71E-05
3123,267.85,69018.9,0.897663,328.089,1.71E-05
3124,267.844,69010.1,0.897571,328.085,1.71E-05
3125,267.837,69001.3,0.897478,328.081,1.71E-05
3126,267.831,68992.5,0.897385,328.077,1.71E-05
3127,267.825,68983.7,0.897293,328.073,1.71E-05
3128,267.818,68974.9,0.8972,328.069,1.71E-05
3129,267.811,68966.1,0.897107,328.065,1.71E-05
3130,267.805,68957.3,0.897015,328.061,1.71E-05
3131,267.798,68948.5,0.896922,328.057,1.71E-05
3132,267.792,68939.7,0.896829,328.053,1.71E-05
3133,267.785,68930.9,0.896737,328.049,1.71E-05
3134,267.779,68922.1,0.896644,328.045,1.71E-05
3135,267.772,68913.3,0.896551,328.041,1.71E-05
3136,267.766,68904.5,0.896459,328.037,1.71E-05
3137,267.76,68895.7,0.896366,328.033,1.71E-05
3138,267.753,68886.9,0.896273,328.029,1.71E-05
3139,267.746,68878.1,0.896181,328.025,1.71E-05
3140,267.74,68869.3,0.896088,328.021,1.71E-05
3141,267.733,68860.6,0.895996,328.017,1.71E-05
3142,267.727,68851.8,0.895903,328.013,1.71E-05
3143,267.72,68843,0.895811,328.009,1.71E-05
3144,267.714,68834.2,0.895718,328.005,1.71E-05
3145,267.707,68825.4,0.895625,328.001,1.71E-05
3146,267.701,68816.6,0.895533,327.997,1.71E-05
3147,267.694,68807.9,0.89544,327.993,1.71E-05
3148,267.688,68799.1,0.895348,327.989,1.71E-05
3149,267.681,68790.3,0.895255,327.985,1.71E-05
3150,267.675,68781.5,0.895163,327.981,1.71E-05
3151,267.668,68772.7,0.89507,327.977,1.71E-05
3152,267.662,68764,0.894978,327.973,1.71E-05
3153,267.655,68755.2,0.894885,327.969,1.71E-05
3154,267.649,68746.4,0.894793,327.965,1.71E-05
3155,267.642,68737.6,0.8947,327.961,1.71E-05
3156,267.636,68728.9,0.894608,327.957,1.71E-05
3157,267.63,68720.1,0.894515,327.953,1.71E-05
3158,267.623,68711.3,0.894423,327.949,1.71E-05
3159,267.616,68702.5,0.894331,327.945,1.71E-05
3160,267.61,68693.8,0.894238,327.941,1.71E-05
3161,267.603,68685,0.894146,327.937,1.71E-05
3162,267.597,68676.2,0.894053,327.933,1.71E-05
3163,267.59,68667.5,0.893961,327.929,1.71E-05
3164,267.584,68658.7,0.893868,327.925,1.71E-05
3165,267.577,68649.9,0.893776,327.921,1.71E-05
3166,267.571,68641.2,0.893684,327.917,1.71E-05
3167,267.564,68632.4,0.893591,327.914,1.71E-05
3168,267.558,68623.6,0.893499,327.91,1.71E-05
3169,267.551,68614.9,0.893406,327.906,1.71E-05
3170,267.545,68606.1,0.893314,327.902,1.71E-05
3171,267.538,68597.4,0.893222,327.898,1.71E-05
3172,267.532,68588.6,0.893129,327.894,1.71E-05
3173,267.525,68579.8,0.893037,327.89,1.71E-05
3174,267.519,68571.1,0.892945,327.886,1.71E-05
3175,267.512,68562.3,0.892852,327.882,1.71E-05
3176,267.506,68553.6,0.89276,327.878,0.000017072
3177,267.499,68544.8,0.892668,327.874,1.71E-05
3178,267.493,68536.1,0.892575,327.87,1.71E-05
3179,267.486,68527.3,0.892483,327.866,0.000017071
3180,267.48,68518.6,0.892391,327.862,1.71E-05
3181,267.474,68509.8,0.892298,327.858,1.71E-05
3182,267.467,68501.1,0.892206,327.854,0.00001707
3183,267.46,68492.3,0.892114,327.85,1.71E-05
3184,267.454,68483.6,0.892022,327.846,1.71E-05
3185,267.447,68474.8,0.891929,327.842,0.000017069
3186,267.441,68466.1,0.891837,327.838,1.71E-05
3187,267.434,68457.3,0.891745,327.834,1.71E-05
3188,267.428,68448.6,0.891653,327.83,0.000017068
3189,267.421,68439.8,0.89156,327.826,1.71E-05
3190,267.415,68431.1,0.891468,327.822,1.71E-05
3191,267.409,68422.4,0.891376,327.818,0.000017067
3192,267.402,68413.6,0.891284,327.814,1.71E-05
3193,267.395,68404.9,0.891192,327.81,1.71E-05
3194,267.389,68396.1,0.891099,327.806,0.000017066
3195,267.382,68387.4,0.891007,327.802,1.71E-05
3196,267.376,68378.7,0.890915,327.798,1.71E-05
3197,267.369,68369.9,0.890823,327.794,0.000017065
3198,267.363,68361.2,0.890731,327.79,1.71E-05
3199,267.356,68352.5,0.890639,327.786,1.71E-05
3200,267.35,68343.7,0.890546,327.782,0.000017064
3201,267.343,68335,0.890454,327.778,1.71E-05
3202,267.337,68326.3,0.890362,327.774,1.71E-05
3203,267.33,68317.5,0.89027,327.77,0.000017063
3204,267.324,68308.8,0.890178,327.766,1.71E-05
3205,267.317,68300.1,0.890086,327.762,1.71E-05
3206,267.311,68291.3,0.889994,327.758,0.000017062
3207,267.304,68282.6,0.889902,327.754,1.71E-05
3208,267.298,68273.9,0.889809,327.75,1.71E-05
3209,267.291,68265.2,0.889717,327.746,0.000017061
3210,267.285,68256.4,0.889625,327.742,1.71E-05
3211,267.279,68247.7,0.889533,327.738,1.71E-05
3212,267.272,68239,0.889441,327.734,1.71E-05
3213,267.265,68230.3,0.889349,327.73,1.71E-05
3214,267.259,68221.5,0.889257,327.726,1.71E-05
3215,267.252,68212.8,0.889165,327.722,1.71E-05
3216,267.246,68204.1,0.889073,327.718,1.71E-05
3217,267.239,68195.4,0.888981,327.714,1.71E-05
3218,267.233,68186.7,0.888889,327.71,1.71E-05
3219,267.226,68178,0.888797,327.706,1.71E-05
3220,267.22,68169.2,0.888705,327.702,1.71E-05
3221,267.213,68160.5,0.888613,327.698,1.71E-05
3222,267.207,68151.8,0.888521,327.694,1.71E-05
3223,267.2,68143.1,0.888429,327.69,1.71E-05
3224,267.194,68134.4,0.888337,327.686,1.71E-05
3225,267.188,68125.7,0.888245,327.682,1.71E-05
3226,267.181,68117,0.888153,327.678,1.71E-05
3227,267.174,68108.3,0.888061,327.674,1.71E-05
3228,267.168,68099.5,0.887969,327.67,1.71E-05
3229,267.161,68090.8,0.887877,327.666,1.71E-05
3230,267.155,68082.1,0.887785,327.662,1.71E-05
3231,267.148,68073.4,0.887693,327.658,1.71E-05
3232,267.142,68064.7,0.887601,327.655,1.71E-05
3233,267.135,68056,0.88751,327.651,1.71E-05
3234,267.129,68047.3,0.887418,327.647,1.71E-05
3235,267.123,68038.6,0.887326,327.643,1.71E-05
3236,267.116,68029.9,0.887234,327.639,1.71E-05
3237,267.109,68021.2,0.887142,327.635,1.71E-05
3238,267.103,68012.5,0.88705,327.631,1.71E-05
3239,267.096,68003.8,0.886958,327.627,1.71E-05
3240,267.09,67995.1,0.886866,327.623,1.71E-05
3241,267.083,67986.4,0.886774,327.619,1.71E-05
3242,267.077,67977.7,0.886683,327.615,1.70E-05
3243,267.07,67969,0.886591,327.611,1.70E-05
3244,267.064,67960.3,0.886499,327.607,1.70E-05
3245,267.058,67951.6,0.886407,327.603,1.70E-05
3246,267.051,67942.9,0.886315,327.599,1.70E-05
3247,267.044,67934.3,0.886224,327.595,1.70E-05
3248,267.038,67925.6,0.886132,327.591,1.70E-05
3249,267.031,67916.9,0.88604,327.587,1.70E-05
3250,267.025,67908.2,0.885948,327.583,1.70E-05
3251,267.018,67899.5,0.885856,327.579,1.70E-05
3252,267.012,67890.8,0.885765,327.575,1.70E-05
3253,267.005,67882.1,0.885673,327.571,1.70E-05
3254,266.999,67873.4,0.885581,327.567,1.70E-05
3255,266.992,67864.8,0.885489,327.563,1.70E-05
3256,266.986,67856.1,0.885398,327.559,1.70E-05
3257,266.979,67847.4,0.885306,327.555,1.70E-05
3258,266.973,67838.7,0.885214,327.551,1.70E-05
3259,266.966,67830,0.885122,327.547,1.70E-05
3260,266.96,67821.3,0.885031,327.543,1.70E-05
3261,266.953,67812.7,0.884939,327.539,1.70E-05
3262,266.947,67804,0.884847,327.535,1.70E-05
3263,266.94,67795.3,0.884756,327.531,1.70E-05
3264,266.934,67786.6,0.884664,327.527,1.70E-05
3265,266.927,67778,0.884572,327.523,1.70E-05
3266,266.921,67769.3,0.884481,327.519,1.70E-05
3267,266.914,67760.6,0.884389,327.515,1.70E-05
3268,266.908,67751.9,0.884297,327.511,1.70E-05
3269,266.901,67743.3,0.884206,327.507,1.70E-05
3270,266.895,67734.6,0.884114,327.503,1.70E-05
3271,266.888,67725.9,0.884022,327.499,1.70E-05
3272,266.882,67717.3,0.883931,327.495,1.70E-05
3273,266.875,67708.6,0.883839,327.491,1.70E-05
3274,266.869,67699.9,0.883747,327.487,1.70E-05
3275,266.862,67691.3,0.883656,327.483,1.70E-05
3276,266.856,67682.6,0.883564,327.479,1.70E-05
3277,266.849,67673.9,0.883473,327.475,1.70E-05
3278,266.843,67665.3,0.883381,327.471,1.70E-05
3279,266.837,67656.6,0.88329,327.467,1.70E-05
3280,266.83,67647.9,0.883198,327.463,1.70E-05
3281,266.823,67639.3,0.883106,327.459,1.70E-05
3282,266.817,67630.6,0.883015,327.455,1.70E-05
3283,266.81,67622,0.882923,327.451,1.70E-05
3284,266.804,67613.3,0.882832,327.447,1.70E-05
3285,266.797,67604.7,0.88274,327.443,1.70E-05
3286,266.791,67596,0.882649,327.439,1.70E-05
3287,266.784,67587.3,0.882557,327.435,1.70E-05
3288,266.778,67578.7,0.882466,327.431,1.70E-05
3289,266.772,67570,0.882374,327.427,1.70E-05
3290,266.765,67561.4,0.882283,327.423,1.70E-05
3291,266.758,67552.7,0.882191,327.419,1.70E-05
3292,266.752,67544.1,0.8821,327.415,1.70E-05
3293,266.745,67535.4,0.882008,327.411,1.70E-05
3294,266.739,67526.8,0.881917,327.407,1.70E-05
3295,266.732,67518.1,0.881825,327.403,0.000017032
3296,266.726,67509.5,0.881734,327.399,1.70E-05
3297,266.719,67500.8,0.881642,327.395,1.70E-05
3298,266.713,67492.2,0.881551,327.391,0.000017031
3299,266.707,67483.5,0.88146,327.387,1.70E-05
3300,266.7,67474.9,0.881368,327.383,1.70E-05
3301,266.693,67466.3,0.881277,327.379,0.00001703
3302,266.687,67457.6,0.881185,327.375,1.70E-05
3303,266.68,67449,0.881094,327.371,1.70E-05
3304,266.674,67440.3,0.881003,327.367,0.000017029
3305,266.667,67431.7,0.880911,327.363,1.70E-05
3306,266.661,67423.1,0.88082,327.359,1.70E-05
3307,266.654,67414.4,0.880728,327.355,0.000017028
3308,266.648,67405.8,0.880637,327.351,1.70E-05
3309,266.641,67397.1,0.880546,327.347,1.70E-05
3310,266.635,67388.5,0.880454,327.343,0.000017027
3311,266.628,67379.9,0.880363,327.339,1.70E-05
3312,266.622,67371.2,0.880272,327.335,1.70E-05
3313,266.615,67362.6,0.88018,327.331,0.000017026
3314,266.609,67354,0.880089,327.327,1.70E-05
3315,266.602,67345.4,0.879998,327.323,1.70E-05
3316,266.596,67336.7,0.879906,327.319,0.000017025
3317,266.589,67328.1,0.879815,327.316,1.70E-05
3318,266.583,67319.5,0.879724,327.312,1.70E-05
3319,266.576,67310.8,0.879632,327.308,0.000017024
3320,266.57,67302.2,0.879541,327.304,1.70E-05
3321,266.563,67293.6,0.87945,327.3,1.70E-05
3322,266.557,67285,0.879359,327.296,0.000017023
3323,266.55,67276.3,0.879267,327.292,1.70E-05
3324,266.544,67267.7,0.879176,327.288,1.70E-05
3325,266.537,67259.1,0.879085,327.284,0.000017022
3326,266.531,67250.5,0.878994,327.28,1.70E-05
3327,266.524,67241.9,0.878902,327.276,1.70E-05
